CIP_Year|CIP_Code|CIP_Title|SOC_Year|SOC_Code|SOC_Title|Education_Requirement|Star_Rating
2020|422814|Applied Behavior Analysis.|2018|25-9043|Teaching Assistants, Special Education|NULL|NULL
2020|422815|Performance and Sport Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422815|Performance and Sport Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422815|Performance and Sport Psychology.|2018|27-2022|Coaches and Scouts|NULL|NULL
2020|422816|Somatic Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422816|Somatic Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422817|Transpersonal/Spiritual Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422817|Transpersonal/Spiritual Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422899|Clinical, Counseling and Applied Psychology, Other.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422899|Clinical, Counseling and Applied Psychology, Other.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422899|Clinical, Counseling and Applied Psychology, Other.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|429999|Psychology, Other.|2018|11-9199|Managers, All Other|NULL|NULL
2020|429999|Psychology, Other.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|429999|Psychology, Other.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|430100|Criminal Justice and Corrections, General.|2018|11-9199|Managers, All Other|NULL|NULL
2020|430100|Criminal Justice and Corrections, General.|2018|19-4092|Forensic Science Technicians|NULL|NULL
2020|430100|Criminal Justice and Corrections, General.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|430100|Criminal Justice and Corrections, General.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430100|Criminal Justice and Corrections, General.|2018|33-1011|First-Line Supervisors of Correctional Officers|NULL|NULL
2020|430100|Criminal Justice and Corrections, General.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430100|Criminal Justice and Corrections, General.|2018|33-3012|Correctional Officers and Jailers|High school diploma or equivalent|4
2020|430100|Criminal Justice and Corrections, General.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|430100|Criminal Justice and Corrections, General.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|430102|Corrections.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430102|Corrections.|2018|33-1011|First-Line Supervisors of Correctional Officers|NULL|NULL
2020|430102|Corrections.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430102|Corrections.|2018|33-3012|Correctional Officers and Jailers|High school diploma or equivalent|4
2020|430103|Criminal Justice/Law Enforcement Administration.|2018|11-9199|Managers, All Other|NULL|NULL
2020|430103|Criminal Justice/Law Enforcement Administration.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430103|Criminal Justice/Law Enforcement Administration.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430104|Criminal Justice/Safety Studies.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|430104|Criminal Justice/Safety Studies.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430104|Criminal Justice/Safety Studies.|2018|33-1011|First-Line Supervisors of Correctional Officers|NULL|NULL
2020|430104|Criminal Justice/Safety Studies.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430107|Criminal Justice/Police Science.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430107|Criminal Justice/Police Science.|2018|33-3011|Bailiffs|NULL|NULL
2020|430107|Criminal Justice/Police Science.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|430107|Criminal Justice/Police Science.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|430107|Criminal Justice/Police Science.|2018|33-9021|Private Detectives and Investigators|NULL|NULL
2020|430109|Security and Loss Prevention Services.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430109|Security and Loss Prevention Services.|2018|33-1091|First-Line Supervisors of Security Workers|NULL|NULL
2020|430109|Security and Loss Prevention Services.|2018|33-3052|Transit and Railroad Police|NULL|NULL
2020|430109|Security and Loss Prevention Services.|2018|33-9031|Gambling Surveillance Officers and Gambling Investigators|NULL|NULL
2020|430109|Security and Loss Prevention Services.|2018|33-9032|Security Guards|NULL|NULL
2020|430110|Juvenile Corrections.|2018|21-1021|Child, Family, and School Social Workers|Bachelors degree|4
2020|430110|Juvenile Corrections.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430110|Juvenile Corrections.|2018|33-3012|Correctional Officers and Jailers|High school diploma or equivalent|4
2020|430112|Securities Services Administration/Management.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430112|Securities Services Administration/Management.|2018|33-1091|First-Line Supervisors of Security Workers|NULL|NULL
2020|430112|Securities Services Administration/Management.|2018|33-1099|First-Line Supervisors of Protective Service Workers, All Other|NULL|NULL
2020|430113|Corrections Administration.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430113|Corrections Administration.|2018|33-1011|First-Line Supervisors of Correctional Officers|NULL|NULL
2020|430114|Law Enforcement Investigation and Interviewing.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430114|Law Enforcement Investigation and Interviewing.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|430114|Law Enforcement Investigation and Interviewing.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|430115|Law Enforcement Record-Keeping and Evidence Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|430115|Law Enforcement Record-Keeping and Evidence Management.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430115|Law Enforcement Record-Keeping and Evidence Management.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430115|Law Enforcement Record-Keeping and Evidence Management.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|430115|Law Enforcement Record-Keeping and Evidence Management.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|430115|Law Enforcement Record-Keeping and Evidence Management.|2018|33-9021|Private Detectives and Investigators|NULL|NULL
2020|430119|Critical Incident Response/Special Police Operations.|2018|11-9161|Emergency Management Directors|NULL|NULL
2020|430119|Critical Incident Response/Special Police Operations.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430119|Critical Incident Response/Special Police Operations.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430119|Critical Incident Response/Special Police Operations.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|430120|Protective Services Operations.|2018|11-9161|Emergency Management Directors|NULL|NULL
2020|430120|Protective Services Operations.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430120|Protective Services Operations.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430120|Protective Services Operations.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|430120|Protective Services Operations.|2018|33-9021|Private Detectives and Investigators|NULL|NULL
2020|430121|Suspension and Debarment Investigation.|2018|13-1041|Compliance Officers|Bachelors degree|4
2020|430121|Suspension and Debarment Investigation.|2018|13-2061|Financial Examiners|Bachelors degree|4
2020|430121|Suspension and Debarment Investigation.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430121|Suspension and Debarment Investigation.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|430122|Maritime Law Enforcement.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430122|Maritime Law Enforcement.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430122|Maritime Law Enforcement.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|430122|Maritime Law Enforcement.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|430122|Maritime Law Enforcement.|2018|33-9021|Private Detectives and Investigators|NULL|NULL
2020|430123|Cultural/Archaelogical Resources Protection.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430123|Cultural/Archaelogical Resources Protection.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430123|Cultural/Archaelogical Resources Protection.|2018|33-1099|First-Line Supervisors of Protective Service Workers, All Other|NULL|NULL
2020|430123|Cultural/Archaelogical Resources Protection.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|430123|Cultural/Archaelogical Resources Protection.|2018|33-9021|Private Detectives and Investigators|NULL|NULL
2020|430199|Corrections and Criminal Justice, Other.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430199|Corrections and Criminal Justice, Other.|2018|33-3012|Correctional Officers and Jailers|High school diploma or equivalent|4
2020|430201|Fire Prevention and Safety Technology/Technician.|2018|33-1021|First-Line Supervisors of Firefighting and Prevention Workers|NULL|NULL
2020|430201|Fire Prevention and Safety Technology/Technician.|2018|33-2011|Firefighters|NULL|NULL
2020|430201|Fire Prevention and Safety Technology/Technician.|2018|33-2021|Fire Inspectors and Investigators|NULL|NULL
2020|430202|Fire Services Administration.|2018|11-9199|Managers, All Other|NULL|NULL
2020|430202|Fire Services Administration.|2018|25-1194|Career/Technical Education Teachers, Postsecondary|Bachelors degree|4
2020|430202|Fire Services Administration.|2018|33-1021|First-Line Supervisors of Firefighting and Prevention Workers|NULL|NULL
2020|430203|Fire Science/Fire-fighting.|2018|33-1021|First-Line Supervisors of Firefighting and Prevention Workers|NULL|NULL
2020|430203|Fire Science/Fire-fighting.|2018|33-2011|Firefighters|NULL|NULL
2020|430203|Fire Science/Fire-fighting.|2018|33-2021|Fire Inspectors and Investigators|NULL|NULL
2020|430203|Fire Science/Fire-fighting.|2018|33-2022|Forest Fire Inspectors and Prevention Specialists|NULL|NULL
2020|430204|Fire Systems Technology.|2018|99-9999|NO MATCH|NULL|NULL
2020|430205|Fire/Arson Investigation and Prevention.|2018|33-1021|First-Line Supervisors of Firefighting and Prevention Workers|NULL|NULL
2020|430205|Fire/Arson Investigation and Prevention.|2018|33-2021|Fire Inspectors and Investigators|NULL|NULL
2020|430206|Wildland/Forest Firefighting and Investigation.|2018|33-2011|Firefighters|NULL|NULL
2020|430206|Wildland/Forest Firefighting and Investigation.|2018|33-2022|Forest Fire Inspectors and Prevention Specialists|NULL|NULL
2020|430299|Fire Protection, Other.|2018|33-1021|First-Line Supervisors of Firefighting and Prevention Workers|NULL|NULL
2020|430299|Fire Protection, Other.|2018|33-2011|Firefighters|NULL|NULL
2020|430301|Homeland Security.|2018|11-9161|Emergency Management Directors|NULL|NULL
2020|430301|Homeland Security.|2018|11-9199|Managers, All Other|NULL|NULL
2020|430301|Homeland Security.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430302|Crisis/Emergency/Disaster Management.|2018|11-9161|Emergency Management Directors|NULL|NULL
2020|430302|Crisis/Emergency/Disaster Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|430302|Crisis/Emergency/Disaster Management.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430303|Critical Infrastructure Protection.|2018|11-9161|Emergency Management Directors|NULL|NULL
2020|430303|Critical Infrastructure Protection.|2018|11-9199|Managers, All Other|NULL|NULL
2020|430303|Critical Infrastructure Protection.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430304|Terrorism and Counterterrorism Operations.|2018|11-9161|Emergency Management Directors|NULL|NULL
2020|430304|Terrorism and Counterterrorism Operations.|2018|11-9199|Managers, All Other|NULL|NULL
2020|430304|Terrorism and Counterterrorism Operations.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430304|Terrorism and Counterterrorism Operations.|2018|25-1199|Postsecondary Teachers, All Other|NULL|NULL
2020|430304|Terrorism and Counterterrorism Operations.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430304|Terrorism and Counterterrorism Operations.|2018|55-1017|Special Forces Officers|NULL|NULL
2020|430304|Terrorism and Counterterrorism Operations.|2018|55-3018|Special Forces|NULL|NULL
2020|430399|Homeland Security, Other.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430399|Homeland Security, Other.|2018|33-1091|First-Line Supervisors of Security Workers|NULL|NULL
2020|430399|Homeland Security, Other.|2018|33-1099|First-Line Supervisors of Protective Service Workers, All Other|NULL|NULL
2020|430401|Security Science and Technology, General.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430401|Security Science and Technology, General.|2018|33-1012|First-Line Supervisors of Police and Detectives|High school diploma or equivalent|4
2020|430401|Security Science and Technology, General.|2018|33-1091|First-Line Supervisors of Security Workers|NULL|NULL
2020|430401|Security Science and Technology, General.|2018|33-1099|First-Line Supervisors of Protective Service Workers, All Other|NULL|NULL
2020|430402|Criminalistics and Criminal Science.|2018|19-4092|Forensic Science Technicians|NULL|NULL
2020|430402|Criminalistics and Criminal Science.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|430402|Criminalistics and Criminal Science.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430402|Criminalistics and Criminal Science.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
2020|430402|Criminalistics and Criminal Science.|2018|33-3051|Police and Sheriff's Patrol Officers|High school diploma or equivalent|4
2020|430403|Cyber/Computer Forensics and Counterterrorism.|2018|15-1212|Information Security Analysts|NULL|NULL
2020|430403|Cyber/Computer Forensics and Counterterrorism.|2018|15-1299|Computer Occupations, All Other|NULL|NULL
2020|430403|Cyber/Computer Forensics and Counterterrorism.|2018|25-1111|Criminal Justice and Law Enforcement Teachers, Postsecondary|Doctoral or professional degree|4
2020|430403|Cyber/Computer Forensics and Counterterrorism.|2018|33-3021|Detectives and Criminal Investigators|NULL|NULL
