CIPCode2010|CIPTitle2010|Action|Text change|CIPCode2020|CIPTitle2020
400601|Geology/Earth Science, General.|No substantive changes|No|400601|Geology/Earth Science, General.
400602|Geochemistry.|No substantive changes|No|400602|Geochemistry.
400603|Geophysics and Seismology.|No substantive changes|No|400603|Geophysics and Seismology.
400604|Paleontology.|No substantive changes|No|400604|Paleontology.
400605|Hydrology and Water Resources Science.|No substantive changes|No|400605|Hydrology and Water Resources Science.
400606|Geochemistry and Petrology.|No substantive changes|No|400606|Geochemistry and Petrology.
400607|Oceanography, Chemical and Physical.|No substantive changes|No|400607|Oceanography, Chemical and Physical.
400699|Geological and Earth Sciences/Geosciences, Other.|No substantive changes|No|400699|Geological and Earth Sciences/Geosciences, Other.
4008|Physics.|No substantive changes|No|4008|Physics.
400801|Physics, General.|No substantive changes|No|400801|Physics, General.
400802|Atomic/Molecular Physics.|No substantive changes|No|400802|Atomic/Molecular Physics.
400804|Elementary Particle Physics.|No substantive changes|No|400804|Elementary Particle Physics.
400805|Plasma and High-Temperature Physics.|No substantive changes|No|400805|Plasma and High-Temperature Physics.
400806|Nuclear Physics.|No substantive changes|No|400806|Nuclear Physics.
400807|Optics/Optical Sciences.|No substantive changes|No|400807|Optics/Optical Sciences.
400808|Condensed Matter and Materials Physics.|No substantive changes|No|400808|Condensed Matter and Materials Physics.
400809|Acoustics.|No substantive changes|No|400809|Acoustics.
400810|Theoretical and Mathematical Physics.|No substantive changes|No|400810|Theoretical and Mathematical Physics.
400899|Physics, Other.|No substantive changes|No|400899|Physics, Other.
4010|Materials Sciences.|No substantive changes|No|4010|Materials Sciences.
401001|Materials Science.|No substantive changes|No|401001|Materials Science.
401002|Materials Chemistry.|No substantive changes|No|401002|Materials Chemistry.
401099|Materials Sciences, Other.|No substantive changes|No|401099|Materials Sciences, Other.
4099|Physical Sciences, Other.|No substantive changes|No|4099|Physical Sciences, Other.
409999|Physical Sciences, Other.|No substantive changes|No|409999|Physical Sciences, Other.
41|SCIENCE TECHNOLOGIES/TECHNICIANS.|No substantive changes|No|41|SCIENCE TECHNOLOGIES/TECHNICIANS.
4100|Science Technologies/Technicians, General.|No substantive changes|No|4100|Science Technologies/Technicians, General.
410000|Science Technologies/Technicians, General.|No substantive changes|No|410000|Science Technologies/Technicians, General.
4101|Biology Technician/Biotechnology Laboratory Technician.|No substantive changes|Yes|4101|Biology/Biotechnology Technologies/Technicians.
410101|Biology Technician/Biotechnology Laboratory Technician.|No substantive changes|Yes|410101|Biology/Biotechnology Technology/Technician.
4102|Nuclear and Industrial Radiologic Technologies/Technicians.|No substantive changes|No|4102|Nuclear and Industrial Radiologic Technologies/Technicians.
410204|Industrial Radiologic Technology/Technician.|No substantive changes|No|410204|Industrial Radiologic Technology/Technician.
410205|Nuclear/Nuclear Power Technology/Technician.|No substantive changes|No|410205|Nuclear/Nuclear Power Technology/Technician.
410299|Nuclear and Industrial Radiologic Technologies/Technicians, Other.|No substantive changes|No|410299|Nuclear and Industrial Radiologic Technologies/Technicians, Other.
4103|Physical Science Technologies/Technicians.|No substantive changes|No|4103|Physical Science Technologies/Technicians.
410301|Chemical Technology/Technician.|No substantive changes|No|410301|Chemical Technology/Technician.
410303|Chemical Process Technology.|No substantive changes|No|410303|Chemical Process Technology.
410399|Physical Science Technologies/Technicians, Other.|No substantive changes|No|410399|Physical Science Technologies/Technicians, Other.
4199|Science Technologies/Technicians, Other.|No substantive changes|No|4199|Science Technologies/Technicians, Other.
419999|Science Technologies/Technicians, Other.|No substantive changes|No|419999|Science Technologies/Technicians, Other.
42|PSYCHOLOGY.|No substantive changes|No|42|PSYCHOLOGY.
4201|Psychology, General.|No substantive changes|No|4201|Psychology, General.
420101|Psychology, General.|No substantive changes|No|420101|Psychology, General.
4227|Research and Experimental Psychology.|No substantive changes|No|4227|Research and Experimental Psychology.
422701|Cognitive Psychology and Psycholinguistics.|No substantive changes|No|422701|Cognitive Psychology and Psycholinguistics.
422702|Comparative Psychology.|No substantive changes|No|422702|Comparative Psychology.
422703|Developmental and Child Psychology.|No substantive changes|Yes|422703|Developmental and Child Psychology.
422704|Experimental Psychology.|No substantive changes|No|422704|Experimental Psychology.
422705|Personality Psychology.|No substantive changes|No|422705|Personality Psychology.
422706|Physiological Psychology/Psychobiology.|No substantive changes|Yes|422706|Behavioral Neuroscience.
422707|Social Psychology.|No substantive changes|No|422707|Social Psychology.
422708|Psychometrics and Quantitative Psychology.|No substantive changes|No|422708|Psychometrics and Quantitative Psychology.
422709|Psychopharmacology.|No substantive changes|No|422709|Psychopharmacology.
422799|Research and Experimental Psychology, Other.|No substantive changes|No|422799|Research and Experimental Psychology, Other.
4228|Clinical, Counseling and Applied Psychology.|No substantive changes|No|4228|Clinical, Counseling and Applied Psychology.
422801|Clinical Psychology.|No substantive changes|No|422801|Clinical Psychology.
422802|Community Psychology.|No substantive changes|No|422802|Community Psychology.
422803|Counseling Psychology.|No substantive changes|No|422803|Counseling Psychology.
422804|Industrial and Organizational Psychology.|No substantive changes|No|422804|Industrial and Organizational Psychology.
422805|School Psychology.|No substantive changes|No|422805|School Psychology.
422806|Educational Psychology.|No substantive changes|No|422806|Educational Psychology.
422807|Clinical Child Psychology.|No substantive changes|No|422807|Clinical Child Psychology.
422808|Environmental Psychology.|No substantive changes|No|422808|Environmental Psychology.
422809|Geropsychology.|No substantive changes|No|422809|Geropsychology.
422810|Health/Medical Psychology.|No substantive changes|No|422810|Health/Medical Psychology.
422811|Family Psychology.|No substantive changes|No|422811|Family Psychology.
422812|Forensic Psychology.|No substantive changes|No|422812|Forensic Psychology.
422813|Applied Psychology.|No substantive changes|No|422813|Applied Psychology.
422814|Applied Behavior Analysis.|No substantive changes|No|422814|Applied Behavior Analysis.
422899|Clinical, Counseling and Applied Psychology, Other.|No substantive changes|No|422899|Clinical, Counseling and Applied Psychology, Other.
4299|Psychology, Other.|No substantive changes|No|4299|Psychology, Other.
429999|Psychology, Other.|No substantive changes|No|429999|Psychology, Other.
43|HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.|No substantive changes|No|43|HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.
4301|Criminal Justice and Corrections.|No substantive changes|No|4301|Criminal Justice and Corrections.
430102|Corrections.|No substantive changes|No|430102|Corrections.
430103|Criminal Justice/Law Enforcement Administration.|No substantive changes|No|430103|Criminal Justice/Law Enforcement Administration.
430104|Criminal Justice/Safety Studies.|No substantive changes|No|430104|Criminal Justice/Safety Studies.
430106|Forensic Science and Technology.|Moved to|No|430406|Forensic Science and Technology.
430107|Criminal Justice/Police Science.|No substantive changes|No|430107|Criminal Justice/Police Science.
430109|Security and Loss Prevention Services.|No substantive changes|No|430109|Security and Loss Prevention Services.
430110|Juvenile Corrections.|No substantive changes|No|430110|Juvenile Corrections.
430111|Criminalistics and Criminal Science.|Moved to|No|430402|Criminalistics and Criminal Science.
430112|Securities Services Administration/Management.|No substantive changes|No|430112|Securities Services Administration/Management.
430113|Corrections Administration.|No substantive changes|No|430113|Corrections Administration.
430114|Law Enforcement Investigation and Interviewing.|No substantive changes|No|430114|Law Enforcement Investigation and Interviewing.
430115|Law Enforcement Record-Keeping and Evidence Management.|No substantive changes|No|430115|Law Enforcement Record-Keeping and Evidence Management.
430116|Cyber/Computer Forensics and Counterterrorism.|Moved to|No|430403|Cyber/Computer Forensics and Counterterrorism.
430117|Financial Forensics and Fraud Investigation.|Moved to|No|430405|Financial Forensics and Fraud Investigation.
430118|Law Enforcement Intelligence Analysis.|Moved to|No|430408|Law Enforcement Intelligence Analysis.
430119|Critical Incident Response/Special Police Operations.|No substantive changes|No|430119|Critical Incident Response/Special Police Operations.
430120|Protective Services Operations.|No substantive changes|No|430120|Protective Services Operations.
430121|Suspension and Debarment Investigation.|No substantive changes|No|430121|Suspension and Debarment Investigation.
430122|Maritime Law Enforcement.|No substantive changes|No|430122|Maritime Law Enforcement.
430123|Cultural/Archaelogical Resources Protection.|No substantive changes|No|430123|Cultural/Archaelogical Resources Protection.
430199|Corrections and Criminal Justice, Other.|No substantive changes|No|430199|Corrections and Criminal Justice, Other.
4302|Fire Protection.|No substantive changes|No|4302|Fire Protection.
430201|Fire Prevention and Safety Technology/Technician.|No substantive changes|No|430201|Fire Prevention and Safety Technology/Technician.
430202|Fire Services Administration.|No substantive changes|No|430202|Fire Services Administration.
430203|Fire Science/Fire-fighting.|No substantive changes|No|430203|Fire Science/Fire-fighting.
430204|Fire Systems Technology.|No substantive changes|No|430204|Fire Systems Technology.
430205|Fire/Arson Investigation and Prevention.|No substantive changes|No|430205|Fire/Arson Investigation and Prevention.
430206|Wildland/Forest Firefighting and Investigation.|No substantive changes|No|430206|Wildland/Forest Firefighting and Investigation.
430299|Fire Protection, Other.|No substantive changes|No|430299|Fire Protection, Other.
4303|Homeland Security.|No substantive changes|No|4303|Homeland Security.
430301|Homeland Security.|No substantive changes|No|430301|Homeland Security.
430302|Crisis/Emergency/Disaster Management.|No substantive changes|No|430302|Crisis/Emergency/Disaster Management.
430303|Critical Infrastructure Protection.|No substantive changes|No|430303|Critical Infrastructure Protection.
430304|Terrorism and Counterterrorism Operations.|No substantive changes|No|430304|Terrorism and Counterterrorism Operations.
430399|Homeland Security, Other.|No substantive changes|No|430399|Homeland Security, Other.
4399|Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.|No substantive changes|No|4399|Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.
